id;rooms;address;price;lat;lon;canton;url
120;2;La Chaux-de-Fonds, Rue du Collège 7;740;47.1051175;6.8320896;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19190100202-1387311
121;4.5;Cormondrèche, Voie-Romaine 9;1480;46.9827879;6.8678508;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cormondreche/fidimmobil-118/for-rent-apartment-2036-cormondreche-a890301-1389039
122;1.5;Le Locle, Chemin de la Malakoff 22;580;47.0603530;6.7567796;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/beautiful-furnished-15-room-apartment-in-locle-1390863
123;2.5;Neuchâtel, faubourg du lac 10;1110;46.9914886;6.9320625;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/reysus-gerance-1551/lake-10-in-neuchatel-25p-on-the-4th-floor-1325103
124;3.5;Neuchâtel, Rue Paul-Bouvier 5;1280;47.0046674;6.9574309;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/livit-ag-real-estate-management-675/your-apartment-in-neuchatel-1117551
125;4.5;La Chaux-de-Fonds, Sorbiers 21;1250;47.1080460;6.8281890;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/02247-4-room-apartment-sorbiers-21-chaux-fonds-46191
126;2;La Chaux-de-Fonds, Rue de la Fiaz 15;740;47.0911676;6.8118024;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-neuchatel-115/bel-appartement-idealement-situe-1342191
127;4;Les Geneveys-sur-Coffrane, Rue des Prés 3;1050;47.0150960;6.8532170;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-geneveys-coffrane/ribaux-von-kessel-services-immobiliers-117/apartment-in-les-geneveys-coffrane-1083028
128;2;2012 Auvernier, Contact agency for the address;1200;46.9774902;6.8722008;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/auvernier/properti-ag-2229/charming-25-room-apartment-with-panoramic-lake-view-in-milvignes-1373332
129;3;La Chaux-de-Fonds, Avenue du Locle 44;1100;47.0911238;6.8095400;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerofinance-agences-location-2217/bright-3-room-apartment-located-on-the-5th-floor-with-balcony-1311508
130;4.5;Noiraigue, Furcil 7;950;46.9558137;6.7261748;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/noiraigue/bolliger-immobilier-111/nice-accommodation-for-rent-with-balcony-1176820
131;3;Neuchâtel, Rue du Suchiez 10;1270;46.9898404;6.9050237;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/fidimmobil-118/for-rent-apartment-2000-neuchatel-2730102-1392052
132;2.5;Les Ponts-de-Martel, Grande-Rue 42;740;46.9982552;6.7291866;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-ponts-martel/hypoimmo-950/cozy-25-room-apartment-1332148
133;2.5;La Chaux-de-Fonds, Rue des Moulins 20;670;47.1080894;6.8316467;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/25-room-apartment-1335604
134;2.5;La Chaux-de-Fonds, Rue de la Charrière - Immeuble 69;915;47.1130230;6.8378520;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19150700303-1342036
135;3;La Chaux-de-Fonds, Rue du Locle 22;850;47.0923979;6.8120361;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/hypoimmo-950/beautiful-3-room-apartment-with-balcony-in-chaux-fonds-1342228
136;2.5;Neuchâtel, Faubourg de l'Hôpital 33;1620;46.9946944;6.9347376;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/wincasa-siege-602/superb-modern-25-room-apartment-of-66m2-with-balcony-1063540
137;1;Neuchâtel, Place Numa-Droz 10;910;46.9903336;6.9307021;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/livit-ag-real-estate-management-675/in-the-city-center-924052
138;3;Neuchâtel, Rue de Grise-Pierre 7;1490;46.9854576;6.9087910;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1375769
139;3;Fleurier, avenue de la gare 13;560;46.9043074;6.5811215;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/fleurier/regie-immobiliere-jouval-113/30-room-apartment-ideally-located-in-fleurier-1380089
140;3;Le Locle, Rue le Corbusier 16a;575;47.0488918;6.7396624;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/peruccio-gerance-1335/3-room-apartment-rue-corbusier-16a-in-locle-390809
141;3;La Chaux-de-Fonds, Léopold-Robert 52;920;47.1008937;6.8261637;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-d570505-397625
142;3.5;Neuchâtel, Rue des Moulins 15;1550;46.9921439;6.9280418;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/beautiful-atypical-apartment-located-in-the-heart-of-the-city-1127801
143;5;La Chaux-de-Fonds, Rue de la Charrière 37;1900;47.1096319;6.8320172;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/grand-chasseral-immo-698/spacious-55-room-loft-of-180-full-of-charm-1365342
144;4;Neuchâtel, Fahys 81;1050;47.0000477;6.9430581;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/superb-4-room-apartment-on-the-first-floor-1301310
145;3.5;Neuchâtel, Louis-d'Orléans 22;1590;46.9919565;6.9149116;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/regie-immobiliere-jouval-113/magnificent-apartment-with-balcony-and-lake-view-ideally-located-1382142
146;4.5;2023 Gorgier, Contact agency for the address;1450;46.9007606;6.7766511;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/gorgier/properti-ag-2229/exceptional-45-room-apartment-in-grande-beroche-canton-of-neuchatel-1384350
147;4.5;La Chaux-de-Fonds, Helvétie 79;1190;47.0899772;6.8184073;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/wincasa-siege-602/beautiful-45-room-apartment-on-the-3rd-floor-rental-with-free-deposit-671934
148;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1025;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200105-1319454
149;4.5;La Chaux-de-Fonds, Rue du Cygne 6;1522;47.1014459;6.8266439;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerofinance-agences-location-2217/ideal-location-45-room-apartment-1326750
150;2;Neuchâtel, Cadolles 13;700;47.0003382;6.9239083;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/service-gerance-logement-ville-neuchatel-2648/2-room-apartment-on-the-2nd-floor-1269822
151;3.5;Le Locle, Rue de France 11;720;47.0559997;6.7449596;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/spacious-35-room-apartment-for-rent-in-locle-1353822
152;4;Neuchâtel, Rue de la Perrière 30;1370;46.9832226;6.8986462;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1358046
153;4;La Chaux-de-Fonds, Rue du Doubs 75-77;900;47.1046640;6.8247210;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/1er-loyer-net-offert-appartement-4-pieces-4eme-etage-charmant-immeuble-1233571
154;4.5;La Chaux-de-Fonds, Rue de la Serre 98;1110;47.0985291;6.8213433;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/patrimoine-gerance-125/renovated-45-room-apartment-1388419
155;4.5;Le Locle, Primevères 2;890;47.0519440;6.7515124;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/fidimmobil-118/for-rent-apartment-2400-locle-b930901-769603
156;6;La Chaux-de-Fonds, Rue Numa-Droz 118;1377;47.1003674;6.8209420;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-neuchatel-115/immeuble-bien-place-chaux-fonds-1288291
157;5;La Chaux-de-Fonds, Avenue Léopold-Robert 57;1230;47.1001598;6.8258988;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-22530100102-1365608
158;4;Boudry, Rue du Verger 3;1400;46.9519676;6.8409521;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/livit-ag-real-estate-management-675/in-quiet-and-residential-area-1085864
159;4.5;La Chaux-de-Fonds, Serre 10;1220;47.1041209;6.8298101;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/01023-4-room-duplex-apartment-serre-10-chaux-fonds-22280
160;2;La Chaux-de-Fonds, Doubs 133;512;47.1019485;6.8206058;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/00247-2-room-apartment-doubs-133-chaux-fonds-884744
161;4;Le Locle, Route de la Jaluse 5;980;47.0511199;6.7510349;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerofinance-agences-location-2217/seize-it-40-room-apartment-with-balcony-1202312
162;3;La Chaux-de-Fonds, Rue Fritz-Courvoisier 66;650;47.1076708;6.8404384;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/appartement-1219629
163;3.5;La Chaux-de-Fonds, Vieux-Patriotes 46;910;47.0910278;6.8231421;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-c220001-580749
164;4;Couvet, Rue de la Flamme 16;950;46.9230248;6.6237670;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/couvet/offidus-regie-immobiliere-124/01666-4-room-apartment-rue-flamme-16-couvet-1230669
165;3.5;Les Planchettes, Village 7;1000;47.1061893;6.7701773;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-planchettes/hypoimmo-950/cozy-35-room-apartment-in-the-countryside-1309965
166;5.5;Le Locle, Route de la Jaluse 5A;1090;47.0511142;6.7513145;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerofinance-agences-location-2217/ideal-for-families-55-room-apartment-with-balcony-1240557
167;3.5;La Chaux-de-Fonds, Neuve 5;1035;47.1178796;6.8343293;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/beautiful-and-large-35-rooms-with-fireplace-and-beams-883725
168;3.5;Neuchâtel, Max-Petitpierre 42;1190;46.9852895;6.9126560;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/regie-immobiliere-jouval-113/magnificent-35-room-apartment-with-balcony-and-lake-view-in-neuchatel-1386861
169;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1000;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200308-1319469
170;3.5;Neuchâtel, Rue du Tertre 10;1995;46.9943795;6.9304387;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/littoral-gerance-127/35-room-apartment-on-the-2nd-floor-1191597
171;4.5;Boudevilliers, Centre du Village 8;990;47.0268304;6.8892862;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudevilliers/littoral-gerance-127/45-room-apartment-on-the-1st-floor-1335501
172;4.5;Peseux, Grand'Rue 16;1490;46.9870470;6.8889738;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/peseux/patrimoine-gerance-125/4-room-apartment-located-close-to-shops-and-schools-1272141
173;3.5;La Chaux-de-Fonds, Rue du Progrès 90;1450;47.1015617;6.8213265;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-duplex-two-level-2300-chaux-fonds-19010100101-1272333
174;3;Neuchâtel, Rue de l'Eglise 6;1480;46.9949098;6.9428773;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-3-pieces-situe-4eme-etage-rue-eglise-6-2000-neuchatel-1203981
175;3.5;La Chaux-de-Fonds, Albert-Monard 9-10;990;47.0890669;6.8159432;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/03289-3-room-apartment-albert-monard-9-10-chaux-fonds-711693
176;3;Neuchâtel, Rue de la Cassarde 34;1420;46.9974211;6.9281944;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/wincasa-siege-602/3-room-apartment-on-the-top-floor-with-breathtaking-lake-views-363538
177;3.5;Montmollin, Pins 5;1390;46.9931077;6.8474757;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/montmollin/regie-immobiliere-jouval-113/splendid-35-room-apartment-with-balcony-in-montmollin-1388146
178;4.5;2068 Hauterive NE, Contact agency for the address;3850;47.0156834;6.9723935;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/hauterive-ne/michel-wolf-1108/exceptional-hauterive-ne-1392466
179;3;Boudry, Avenue du Collège 27;1250;46.9504348;6.8394084;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/ribaux-von-kessel-services-immobiliers-117/apartment-in-boudry-with-neighborhood-view-606994
180;N/A;Neuchâtel, Tunnels 1;950;46.9888444;6.9101314;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/isabelle-cornu-pehlivanlar-1892/large-studio-with-fitted-kitchen-682354
181;1.5;Le Locle, Malakoff 22;580;47.0603660;6.7567509;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/pretty-partially-furnished-apartment-912370
182;3.5;Couvet, Les Fleurs du Van - Rue du Burcle 3;1410;46.9214113;6.6353924;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/couvet/alterimo-sarl-2512/for-rent-apartment-2108-couvet-fleurs-van-a12-1280242
183;3.5;La Chaux-de-Fonds, Rue Jardinière 119;1210;47.0975956;6.8189190;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19000200202-1360882
184;3.5;Hauterive NE, Route du Brel 10;1950;47.0125048;6.9745294;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/hauterive-ne/michel-wolf-1108/new-35-room-duplex-in-hauterive-1361842
185;4;Les Brenets, Champ-du-Noud 80;730;47.0694866;6.7045162;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-brenets/gerance-bosshart-gautschi-2839/appartement-1362359
186;3;La Chaux-de-Fonds, Rue du Bois-noir 54;775;47.0927326;6.8068861;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/rue-bois-noir-54-apartment-4th-east-1225463
187;1;Neuchâtel, Rue des Poteaux 3;740;46.9915514;6.9296991;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/ribaux-von-kessel-services-immobiliers-117/apartment-in-neuchatel-with-urban-view-939191
188;2.5;Neuchâtel, Fontaine-André 6;1290;46.9987561;6.9388768;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1375607
189;2.5;La Chaux-de-Fonds, Numa-Droz 45;900;47.1040190;6.8269310;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/04121-1st-net-rent-offered-numa-droz-45-chaux-fonds-20855
190;2.5;Le Locle, Rue Auguste-Lambelet 1;700;47.0650817;6.7599947;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/les-regisseurs-loeffel-1013/breathtaking-view-3-months-of-net-rent-offered-1244759
191;5;Neuchâtel, Rue du Rocher 24;2500;46.9982669;6.9347754;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/privera-ag-2299/penthouse-apartment-in-neuchatel-1317623
192;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1025;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200005-1319447
193;2;La Chaux-de-Fonds, Rue Louis-Agassiz 8;860;47.0971946;6.8121954;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/rue-louis-agassiz-8-apartment-1st-east-1391447
194;5.5;Cressier NE, Route de Neuchâtel 2;2150;47.0519496;7.0380640;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cressier-ne/marti-gerance-conseils-1805/-1331543
195;3.5;La Chaux-de-Fonds, rue de la Serre 77;920;47.0999106;6.8239695;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/espace-habitat-1727/charming-35-room-apartment-for-rent-in-the-heart-of-the-city-center-1338167
196;2.5;La Chaux-de-Fonds, Daniel-Jeanrichard 7;1100;47.1014850;6.8291210;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/04543-2-room-apartment-daniel-jeanrichard-7-chaux-fonds-65303
197;N/A;La Chaux-de-Fonds, Abraham-Robert 39;970;47.0893072;6.8209479;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/isabelle-cornu-pehlivanlar-1892/bright-4-room-and-35-room-apartments-quiet-neighborhood-and-building-parking-space-and-710711
198;4;La Chaux-de-Fonds, Paix 85;1300;47.1156304;6.8388774;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/beautiful-4-room-apartment-for-rent-1386972
199;2;Neuchâtel, Rue de l'Eglise 2;1348;46.9947543;6.9422871;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1388796
200;3.5;Le Locle, Hôtel-de-Ville 18;900;47.0558360;6.7455340;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerance-cpcn-2497/beautiful-35-room-apartment-with-enclosed-balcony-1390620
201;4.5;La Chaux-de-Fonds, Place du Marché 2;1590;47.1043021;6.8315598;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bd-gerance-bienne-1756/beautiful-45-room-apartment-for-rent-in-chaux-fonds-for-01092025-1326012
202;5.5;Neuchâtel, Rue Paul-Bouvier 3;1880;47.0043664;6.9570063;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/livit-ag-real-estate-management-675/spacious-and-bright-accommodation-1116828
203;4;La Chaux-de-Fonds, Temple-Allemand 63;1160;47.1029360;6.8229250;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/01127-four-room-apartment-temple-allemand-63-chaux-fonds-45756
204;3;La Chaux-de-Fonds, Rue Cernil-Antoine 10;900;47.0979661;6.8147523;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/-1265148
205;5;Peseux, Rue des Granges 11;1600;46.9880894;6.8887598;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/peseux/naef-immobilier-neuchatel-115/tres-joli-appartement-55-pieces-situe-rue-granges-11-peseux-1127868
206;4;Neuchâtel, Rue des Beaux-Arts 1;1600;46.9921635;6.9360366;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/service-gerance-logement-ville-neuchatel-2648/4-room-duplex-apartment-1343388
207;2;La Chaux-de-Fonds, Rue Louis-Agassiz 12;750;47.0967635;6.8119054;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/rue-louis-agassiz-12-3rd-floor-east-apartment-864577
208;2.5;Le Locle, Rue Girardet 60;560;47.0620741;6.7559527;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/nice-25-room-apartment-1387777
209;2;La Chaux-de-Fonds, Crêt 1;640;47.1019547;6.8345258;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/isabelle-cornu-pehlivanlar-1892/chaux-fonds-2-rooms-682369
210;4;La Chaux-de-Fonds, Jaquet-Droz 39;1100;47.1004100;6.8283030;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/00441-4-room-apartment-jaquet-droz-39-chaux-fonds-64417
211;3.5;Le Locle, Rue Bournot 17b;973;47.0572108;6.7497955;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/poste-immobilier-ms-1735/beautiful-35-room-apartment-on-the-2nd-floor-for-rent-in-locle-no-3-ideally-located-1358881
